fecha,codigoSucursal,codigoProducto,monto,tipo
2026-01-31,SUC002,PROD002,1023.00,EGRESO
2026-01-01,SUC003,PROD003,1024.00,INVALIDO
2026-01-02,SUC404,PROD404,-10.00,INGRESO
2026-01-03,SUC001,PROD001,1026.00,EGRESO
2026-01-04,SUC002,PROD002,1027.00,INVALIDO
2026-01-05,SUC003,PROD003,1028.00,INGRESO
2026-01-06,SUC404,PROD404,1029.00,EGRESO
2026-01-07,SUC001,PROD001,1030.00,INVALIDO
2026-01-08,SUC002,PROD002,1031.00,INGRESO
2026-01-09,SUC003,PROD003,1032.00,EGRESO
2026-01-10,SUC404,PROD404,1033.00,INVALIDO
2026-01-11,SUC001,PROD001,1034.00,INGRESO
2026-01-12,SUC002,PROD002,1035.00,EGRESO
2026-01-13,SUC003,PROD003,1036.00,INVALIDO
2026-01-14,SUC404,PROD404,1037.00,INGRESO
2026-01-15,SUC001,PROD001,1038.00,EGRESO
2026-01-16,SUC002,PROD002,1039.00,INVALIDO
2026-01-17,SUC003,PROD003,-10.00,INGRESO
2026-01-18,SUC404,PROD404,1041.00,EGRESO
2026-01-19,SUC001,PROD001,1042.00,INVALIDO
2026-01-20,SUC002,PROD002,1043.00,INGRESO
2026-01-21,SUC003,PROD003,1044.00,EGRESO
2026-01-22,SUC404,PROD404,1045.00,INVALIDO
2026-01-23,SUC001,PROD001,1046.00,INGRESO
2026-01-24,SUC002,PROD002,1047.00,EGRESO
2026-01-25,SUC003,PROD003,1048.00,INVALIDO
2026-01-26,SUC404,PROD404,1049.00,INGRESO
2026-01-27,SUC001,PROD001,1050.00,EGRESO
2026-01-28,SUC002,PROD002,1051.00,INVALIDO
2026-01-29,SUC003,PROD003,1052.00,INGRESO
2026-01-30,SUC404,PROD404,1053.00,EGRESO
2026-01-31,SUC001,PROD001,1054.00,INVALIDO
2026-01-01,SUC002,PROD002,-10.00,INGRESO
2026-01-02,SUC003,PROD003,1056.00,EGRESO
2026-01-03,SUC404,PROD404,1057.00,INVALIDO
2026-01-04,SUC001,PROD001,1058.00,INGRESO
2026-01-05,SUC002,PROD002,1059.00,EGRESO
2026-01-06,SUC003,PROD003,1060.00,INVALIDO
2026-01-07,SUC404,PROD404,1061.00,INGRESO
2026-01-08,SUC001,PROD001,1062.00,EGRESO
2026-01-09,SUC002,PROD002,1063.00,INVALIDO
2026-01-10,SUC003,PROD003,1064.00,INGRESO
2026-01-11,SUC404,PROD404,1065.00,EGRESO
2026-01-12,SUC001,PROD001,1066.00,INVALIDO
2026-01-13,SUC002,PROD002,1067.00,INGRESO
2026-01-14,SUC003,PROD003,1068.00,EGRESO
2026-01-15,SUC404,PROD404,1069.00,INVALIDO
2026-01-16,SUC001,PROD001,-10.00,INGRESO
2026-01-17,SUC002,PROD002,1071.00,EGRESO
2026-01-18,SUC003,PROD003,1072.00,INVALIDO
2026-01-19,SUC404,PROD404,1073.00,INGRESO
2026-01-20,SUC001,PROD001,1074.00,EGRESO
2026-01-21,SUC002,PROD002,1075.00,INVALIDO
2026-01-22,SUC003,PROD003,1076.00,INGRESO
2026-01-23,SUC404,PROD404,1077.00,EGRESO
2026-01-24,SUC001,PROD001,1078.00,INVALIDO
2026-01-25,SUC002,PROD002,1079.00,INGRESO
2026-01-26,SUC003,PROD003,1080.00,EGRESO
2026-01-27,SUC404,PROD404,1081.00,INVALIDO
2026-01-28,SUC001,PROD001,1082.00,INGRESO
2026-01-29,SUC002,PROD002,1083.00,EGRESO
2026-01-30,SUC003,PROD003,1084.00,INVALIDO
2026-01-31,SUC404,PROD404,-10.00,INGRESO
2026-01-01,SUC001,PROD001,1086.00,EGRESO
2026-01-02,SUC002,PROD002,1087.00,INVALIDO
2026-01-03,SUC003,PROD003,1088.00,INGRESO
2026-01-04,SUC404,PROD404,1089.00,EGRESO
2026-01-05,SUC001,PROD001,1090.00,INVALIDO
2026-01-06,SUC002,PROD002,1091.00,INGRESO
2026-01-07,SUC003,PROD003,1092.00,EGRESO
2026-01-08,SUC404,PROD404,1093.00,INVALIDO
2026-01-09,SUC001,PROD001,1094.00,INGRESO
2026-01-10,SUC002,PROD002,1095.00,EGRESO
2026-01-11,SUC003,PROD003,1096.00,INVALIDO
2026-01-12,SUC404,PROD404,1097.00,INGRESO
2026-01-13,SUC001,PROD001,1098.00,EGRESO
2026-01-14,SUC002,PROD002,1099.00,INVALIDO
2026-01-15,SUC003,PROD003,-10.00,INGRESO
2026-01-16,SUC404,PROD404,1101.00,EGRESO
2026-01-17,SUC001,PROD001,1102.00,INVALIDO
2026-01-18,SUC002,PROD002,1103.00,INGRESO
2026-01-19,SUC003,PROD003,1104.00,EGRESO
2026-01-20,SUC404,PROD404,1105.00,INVALIDO
2026-01-21,SUC001,PROD001,1106.00,INGRESO
2026-01-22,SUC002,PROD002,1107.00,EGRESO
2026-01-23,SUC003,PROD003,1108.00,INVALIDO
2026-01-24,SUC404,PROD404,1109.00,INGRESO
2026-01-25,SUC001,PROD001,1110.00,EGRESO
2026-01-26,SUC002,PROD002,1111.00,INVALIDO
2026-01-27,SUC003,PROD003,1112.00,INGRESO
2026-01-28,SUC404,PROD404,1113.00,EGRESO
2026-01-29,SUC001,PROD001,1114.00,INVALIDO
2026-01-30,SUC002,PROD002,-10.00,INGRESO
2026-01-31,SUC003,PROD003,1116.00,EGRESO
2026-01-01,SUC404,PROD404,1117.00,INVALIDO
2026-01-02,SUC001,PROD001,1118.00,INGRESO
2026-01-03,SUC002,PROD002,1119.00,EGRESO
2026-01-04,SUC003,PROD003,1120.00,INVALIDO
2026-01-05,SUC404,PROD404,1121.00,INGRESO
2026-01-06,SUC001,PROD001,1122.00,EGRESO
2026-01-07,SUC002,PROD002,1123.00,INVALIDO
2026-01-08,SUC003,PROD003,1124.00,INGRESO
2026-01-09,SUC404,PROD404,1125.00,EGRESO
2026-01-10,SUC001,PROD001,1126.00,INVALIDO
2026-01-11,SUC002,PROD002,1127.00,INGRESO
2026-01-12,SUC003,PROD003,1128.00,EGRESO
2026-01-13,SUC404,PROD404,1129.00,INVALIDO
2026-01-14,SUC001,PROD001,-10.00,INGRESO
2026-01-15,SUC002,PROD002,1131.00,EGRESO
2026-01-16,SUC003,PROD003,1132.00,INVALIDO
2026-01-17,SUC404,PROD404,1133.00,INGRESO
2026-01-18,SUC001,PROD001,1134.00,EGRESO
2026-01-19,SUC002,PROD002,1135.00,INVALIDO
2026-01-20,SUC003,PROD003,1136.00,INGRESO
2026-01-21,SUC404,PROD404,1137.00,EGRESO
2026-01-22,SUC001,PROD001,1138.00,INVALIDO
2026-01-23,SUC002,PROD002,1139.00,INGRESO
2026-01-24,SUC003,PROD003,1140.00,EGRESO
2026-01-25,SUC404,PROD404,1141.00,INVALIDO
2026-01-26,SUC001,PROD001,1142.00,INGRESO
2026-01-27,SUC002,PROD002,1143.00,EGRESO
2026-01-28,SUC003,PROD003,1144.00,INVALIDO
2026-01-29,SUC404,PROD404,-10.00,INGRESO
2026-01-30,SUC001,PROD001,1146.00,EGRESO
2026-01-31,SUC002,PROD002,1147.00,INVALIDO
2026-01-01,SUC003,PROD003,1148.00,INGRESO
2026-01-02,SUC404,PROD404,1149.00,EGRESO
2026-01-03,SUC001,PROD001,1150.00,INVALIDO
2026-01-04,SUC002,PROD002,1151.00,INGRESO
2026-01-05,SUC003,PROD003,1152.00,EGRESO
2026-01-06,SUC404,PROD404,1153.00,INVALIDO
2026-01-07,SUC001,PROD001,1154.00,INGRESO
2026-01-08,SUC002,PROD002,1155.00,EGRESO
2026-01-09,SUC003,PROD003,1156.00,INVALIDO
2026-01-10,SUC404,PROD404,1157.00,INGRESO
2026-01-11,SUC001,PROD001,1158.00,EGRESO
2026-01-12,SUC002,PROD002,1159.00,INVALIDO
2026-01-13,SUC003,PROD003,-10.00,INGRESO
2026-01-14,SUC404,PROD404,1161.00,EGRESO
2026-01-15,SUC001,PROD001,1162.00,INVALIDO
2026-01-16,SUC002,PROD002,1163.00,INGRESO
2026-01-17,SUC003,PROD003,1164.00,EGRESO
2026-01-18,SUC404,PROD404,1165.00,INVALIDO
2026-01-19,SUC001,PROD001,1166.00,INGRESO
2026-01-20,SUC002,PROD002,1167.00,EGRESO
2026-01-21,SUC003,PROD003,1168.00,INVALIDO
2026-01-22,SUC404,PROD404,1169.00,INGRESO
2026-01-23,SUC001,PROD001,1170.00,EGRESO
2026-01-24,SUC002,PROD002,1171.00,INVALIDO
2026-01-25,SUC003,PROD003,1172.00,INGRESO
2026-01-26,SUC404,PROD404,1173.00,EGRESO
2026-01-27,SUC001,PROD001,1174.00,INVALIDO
2026-01-28,SUC002,PROD002,-10.00,INGRESO
2026-01-29,SUC003,PROD003,1176.00,EGRESO
2026-01-30,SUC404,PROD404,1177.00,INVALIDO
2026-01-31,SUC001,PROD001,1178.00,INGRESO
2026-01-01,SUC002,PROD002,1179.00,EGRESO
2026-01-02,SUC003,PROD003,1180.00,INVALIDO
2026-01-03,SUC404,PROD404,1181.00,INGRESO
2026-01-04,SUC001,PROD001,1182.00,EGRESO
2026-01-05,SUC002,PROD002,1183.00,INVALIDO
2026-01-06,SUC003,PROD003,1184.00,INGRESO
2026-01-07,SUC404,PROD404,1185.00,EGRESO
2026-01-08,SUC001,PROD001,1186.00,INVALIDO
2026-01-09,SUC002,PROD002,1187.00,INGRESO
2026-01-10,SUC003,PROD003,1188.00,EGRESO
2026-01-11,SUC404,PROD404,1189.00,INVALIDO
2026-01-12,SUC001,PROD001,-10.00,INGRESO
2026-01-13,SUC002,PROD002,1191.00,EGRESO
2026-01-14,SUC003,PROD003,1192.00,INVALIDO
2026-01-15,SUC404,PROD404,1193.00,INGRESO
2026-01-16,SUC001,PROD001,1194.00,EGRESO
2026-01-17,SUC002,PROD002,1195.00,INVALIDO
2026-01-18,SUC003,PROD003,1196.00,INGRESO
2026-01-19,SUC404,PROD404,1197.00,EGRESO
2026-01-20,SUC001,PROD001,1198.00,INVALIDO
2026-01-21,SUC002,PROD002,1199.00,INGRESO
2026-01-22,SUC003,PROD003,1200.00,EGRESO
2026-01-23,SUC404,PROD404,1201.00,INVALIDO
2026-01-24,SUC001,PROD001,1202.00,INGRESO
2026-01-25,SUC002,PROD002,1203.00,EGRESO
2026-01-26,SUC003,PROD003,1204.00,INVALIDO
2026-01-27,SUC404,PROD404,-10.00,INGRESO
2026-01-28,SUC001,PROD001,1206.00,EGRESO
2026-01-29,SUC002,PROD002,1207.00,INVALIDO
2026-01-30,SUC003,PROD003,1208.00,INGRESO
2026-01-31,SUC404,PROD404,1209.00,EGRESO
2026-01-01,SUC001,PROD001,1210.00,INVALIDO
2026-01-02,SUC002,PROD002,1211.00,INGRESO
2026-01-03,SUC003,PROD003,1212.00,EGRESO
2026-01-04,SUC404,PROD404,1213.00,INVALIDO
2026-01-05,SUC001,PROD001,1214.00,INGRESO
2026-01-06,SUC002,PROD002,1215.00,EGRESO
2026-01-07,SUC003,PROD003,1216.00,INVALIDO
2026-01-08,SUC404,PROD404,1217.00,INGRESO
2026-01-09,SUC001,PROD001,1218.00,EGRESO
2026-01-10,SUC002,PROD002,1219.00,INVALIDO
2026-01-11,SUC003,PROD003,-10.00,INGRESO
2026-01-12,SUC404,PROD404,1221.00,EGRESO
2026-01-13,SUC001,PROD001,1222.00,INVALIDO
2026-01-14,SUC002,PROD002,1223.00,INGRESO
2026-01-15,SUC003,PROD003,1224.00,EGRESO
2026-01-16,SUC404,PROD404,1225.00,INVALIDO
2026-01-17,SUC001,PROD001,1226.00,INGRESO
2026-01-18,SUC002,PROD002,1227.00,EGRESO
2026-01-19,SUC003,PROD003,1228.00,INVALIDO
2026-01-20,SUC404,PROD404,1229.00,INGRESO
2026-01-21,SUC001,PROD001,1230.00,EGRESO
2026-01-22,SUC002,PROD002,1231.00,INVALIDO
2026-01-23,SUC003,PROD003,1232.00,INGRESO
2026-01-24,SUC404,PROD404,1233.00,EGRESO
2026-01-25,SUC001,PROD001,1234.00,INVALIDO
2026-01-26,SUC002,PROD002,-10.00,INGRESO
2026-01-27,SUC003,PROD003,1236.00,EGRESO
2026-01-28,SUC404,PROD404,1237.00,INVALIDO
2026-01-29,SUC001,PROD001,1238.00,INGRESO
2026-01-30,SUC002,PROD002,1239.00,EGRESO
2026-01-31,SUC003,PROD003,1240.00,INVALIDO
2026-01-01,SUC404,PROD404,1241.00,INGRESO
2026-01-02,SUC001,PROD001,1242.00,EGRESO
2026-01-03,SUC002,PROD002,1243.00,INVALIDO
2026-01-04,SUC003,PROD003,1244.00,INGRESO
2026-01-05,SUC404,PROD404,1245.00,EGRESO
2026-01-06,SUC001,PROD001,1246.00,INVALIDO
2026-01-07,SUC002,PROD002,1247.00,INGRESO
2026-01-08,SUC003,PROD003,1248.00,EGRESO
2026-01-09,SUC404,PROD404,1249.00,INVALIDO
2026-01-10,SUC001,PROD001,-10.00,INGRESO
2026-01-11,SUC002,PROD002,1251.00,EGRESO
2026-01-12,SUC003,PROD003,1252.00,INVALIDO
2026-01-13,SUC404,PROD404,1253.00,INGRESO
2026-01-14,SUC001,PROD001,1254.00,EGRESO
2026-01-15,SUC002,PROD002,1255.00,INVALIDO
2026-01-16,SUC003,PROD003,1256.00,INGRESO
2026-01-17,SUC404,PROD404,1257.00,EGRESO
2026-01-18,SUC001,PROD001,1258.00,INVALIDO
2026-01-19,SUC002,PROD002,1259.00,INGRESO
2026-01-20,SUC003,PROD003,1260.00,EGRESO
2026-01-21,SUC404,PROD404,1261.00,INVALIDO
2026-01-22,SUC001,PROD001,1262.00,INGRESO
2026-01-23,SUC002,PROD002,1263.00,EGRESO
2026-01-24,SUC003,PROD003,1264.00,INVALIDO
2026-01-25,SUC404,PROD404,-10.00,INGRESO
2026-01-26,SUC001,PROD001,1266.00,EGRESO
2026-01-27,SUC002,PROD002,1267.00,INVALIDO
2026-01-28,SUC003,PROD003,1268.00,INGRESO
2026-01-29,SUC404,PROD404,1269.00,EGRESO
2026-01-30,SUC001,PROD001,1270.00,INVALIDO
2026-01-31,SUC002,PROD002,1271.00,INGRESO
2026-01-01,SUC003,PROD003,1272.00,EGRESO
2026-01-02,SUC404,PROD404,1273.00,INVALIDO
2026-01-03,SUC001,PROD001,1274.00,INGRESO
2026-01-04,SUC002,PROD002,1275.00,EGRESO
2026-01-05,SUC003,PROD003,1276.00,INVALIDO
2026-01-06,SUC404,PROD404,1277.00,INGRESO
2026-01-07,SUC001,PROD001,1278.00,EGRESO
2026-01-08,SUC002,PROD002,1279.00,INVALIDO
2026-01-09,SUC003,PROD003,-10.00,INGRESO
2026-01-10,SUC404,PROD404,1281.00,EGRESO
2026-01-11,SUC001,PROD001,1282.00,INVALIDO
2026-01-12,SUC002,PROD002,1283.00,INGRESO
2026-01-13,SUC003,PROD003,1284.00,EGRESO
2026-01-14,SUC404,PROD404,1285.00,INVALIDO
2026-01-15,SUC001,PROD001,1286.00,INGRESO
2026-01-16,SUC002,PROD002,1287.00,EGRESO
2026-01-17,SUC003,PROD003,1288.00,INVALIDO
2026-01-18,SUC404,PROD404,1289.00,INGRESO
2026-01-19,SUC001,PROD001,1290.00,EGRESO
2026-01-20,SUC002,PROD002,1291.00,INVALIDO
2026-01-21,SUC003,PROD003,1292.00,INGRESO
2026-01-22,SUC404,PROD404,1293.00,EGRESO
2026-01-23,SUC001,PROD001,1294.00,INVALIDO
2026-01-24,SUC002,PROD002,-10.00,INGRESO
2026-01-25,SUC003,PROD003,1296.00,EGRESO
2026-01-26,SUC404,PROD404,1297.00,INVALIDO
2026-01-27,SUC001,PROD001,1298.00,INGRESO
2026-01-28,SUC002,PROD002,1299.00,EGRESO
2026-01-29,SUC003,PROD003,1300.00,INVALIDO
2026-01-30,SUC404,PROD404,1301.00,INGRESO
2026-01-31,SUC001,PROD001,1302.00,EGRESO
2026-01-01,SUC002,PROD002,1303.00,INVALIDO
2026-01-02,SUC003,PROD003,1304.00,INGRESO
2026-01-03,SUC404,PROD404,1305.00,EGRESO
2026-01-04,SUC001,PROD001,1306.00,INVALIDO
2026-01-05,SUC002,PROD002,1307.00,INGRESO
2026-01-06,SUC003,PROD003,1308.00,EGRESO
2026-01-07,SUC404,PROD404,1309.00,INVALIDO
2026-01-08,SUC001,PROD001,-10.00,INGRESO
2026-01-09,SUC002,PROD002,1311.00,EGRESO
2026-01-10,SUC003,PROD003,1312.00,INVALIDO
2026-01-11,SUC404,PROD404,1313.00,INGRESO
2026-01-12,SUC001,PROD001,1314.00,EGRESO
2026-01-13,SUC002,PROD002,1315.00,INVALIDO
2026-01-14,SUC003,PROD003,1316.00,INGRESO
2026-01-15,SUC404,PROD404,1317.00,EGRESO
2026-01-16,SUC001,PROD001,1318.00,INVALIDO
2026-01-17,SUC002,PROD002,1319.00,INGRESO
2026-01-18,SUC003,PROD003,1320.00,EGRESO
2026-01-19,SUC404,PROD404,1321.00,INVALIDO
2026-01-20,SUC001,PROD001,1322.00,INGRESO
2026-01-21,SUC002,PROD002,1323.00,EGRESO
2026-01-22,SUC003,PROD003,1324.00,INVALIDO
2026-01-23,SUC404,PROD404,-10.00,INGRESO
2026-01-24,SUC001,PROD001,1326.00,EGRESO
2026-01-25,SUC002,PROD002,1327.00,INVALIDO
2026-01-26,SUC003,PROD003,1328.00,INGRESO
2026-01-27,SUC404,PROD404,1329.00,EGRESO
2026-01-28,SUC001,PROD001,1330.00,INVALIDO
2026-01-29,SUC002,PROD002,1331.00,INGRESO
2026-01-30,SUC003,PROD003,1332.00,EGRESO
2026-01-31,SUC404,PROD404,1333.00,INVALIDO
2026-01-01,SUC001,PROD001,1334.00,INGRESO
2026-01-02,SUC002,PROD002,1335.00,EGRESO
2026-01-03,SUC003,PROD003,1336.00,INVALIDO
2026-01-04,SUC404,PROD404,1337.00,INGRESO
2026-01-05,SUC001,PROD001,1338.00,EGRESO
2026-01-06,SUC002,PROD002,1339.00,INVALIDO
2026-01-07,SUC003,PROD003,-10.00,INGRESO
2026-01-08,SUC404,PROD404,1341.00,EGRESO
2026-01-09,SUC001,PROD001,1342.00,INVALIDO
2026-01-10,SUC002,PROD002,1343.00,INGRESO
2026-01-11,SUC003,PROD003,1344.00,EGRESO
2026-01-12,SUC404,PROD404,1345.00,INVALIDO
2026-01-13,SUC001,PROD001,1346.00,INGRESO
2026-01-14,SUC002,PROD002,1347.00,EGRESO
2026-01-15,SUC003,PROD003,1348.00,INVALIDO
2026-01-16,SUC404,PROD404,1349.00,INGRESO
2026-01-17,SUC001,PROD001,1350.00,EGRESO
2026-01-18,SUC002,PROD002,1351.00,INVALIDO
2026-01-19,SUC003,PROD003,1352.00,INGRESO
2026-01-20,SUC404,PROD404,1353.00,EGRESO
2026-01-21,SUC001,PROD001,1354.00,INVALIDO
2026-01-22,SUC002,PROD002,-10.00,INGRESO
2026-01-23,SUC003,PROD003,1356.00,EGRESO
2026-01-24,SUC404,PROD404,1357.00,INVALIDO
2026-01-25,SUC001,PROD001,1358.00,INGRESO
2026-01-26,SUC002,PROD002,1359.00,EGRESO
2026-01-27,SUC003,PROD003,1360.00,INVALIDO
2026-01-28,SUC404,PROD404,1361.00,INGRESO
2026-01-29,SUC001,PROD001,1362.00,EGRESO
2026-01-30,SUC002,PROD002,1363.00,INVALIDO
2026-01-31,SUC003,PROD003,1364.00,INGRESO
2026-01-01,SUC404,PROD404,1365.00,EGRESO
2026-01-02,SUC001,PROD001,1366.00,INVALIDO
2026-01-03,SUC002,PROD002,1367.00,INGRESO
2026-01-04,SUC003,PROD003,1368.00,EGRESO
2026-01-05,SUC404,PROD404,1369.00,INVALIDO
2026-01-06,SUC001,PROD001,-10.00,INGRESO
2026-01-07,SUC002,PROD002,1371.00,EGRESO
2026-01-08,SUC003,PROD003,1372.00,INVALIDO
2026-01-09,SUC404,PROD404,1373.00,INGRESO
2026-01-10,SUC001,PROD001,1374.00,EGRESO
2026-01-11,SUC002,PROD002,1375.00,INVALIDO
2026-01-12,SUC003,PROD003,1376.00,INGRESO
2026-01-13,SUC404,PROD404,1377.00,EGRESO
2026-01-14,SUC001,PROD001,1378.00,INVALIDO
2026-01-15,SUC002,PROD002,1379.00,INGRESO
2026-01-16,SUC003,PROD003,1380.00,EGRESO
2026-01-17,SUC404,PROD404,1381.00,INVALIDO
2026-01-18,SUC001,PROD001,1382.00,INGRESO
2026-01-19,SUC002,PROD002,1383.00,EGRESO
2026-01-20,SUC003,PROD003,1384.00,INVALIDO
2026-01-21,SUC404,PROD404,-10.00,INGRESO
2026-01-22,SUC001,PROD001,1386.00,EGRESO
2026-01-23,SUC002,PROD002,1387.00,INVALIDO
2026-01-24,SUC003,PROD003,1388.00,INGRESO
2026-01-25,SUC404,PROD404,1389.00,EGRESO
2026-01-26,SUC001,PROD001,1390.00,INVALIDO
2026-01-27,SUC002,PROD002,1391.00,INGRESO
2026-01-28,SUC003,PROD003,1392.00,EGRESO
2026-01-29,SUC404,PROD404,1393.00,INVALIDO
2026-01-30,SUC001,PROD001,1394.00,INGRESO
2026-01-31,SUC002,PROD002,1395.00,EGRESO
2026-01-01,SUC003,PROD003,1396.00,INVALIDO
2026-01-02,SUC404,PROD404,1397.00,INGRESO
2026-01-03,SUC001,PROD001,1398.00,EGRESO
2026-01-04,SUC002,PROD002,1399.00,INVALIDO
2026-01-05,SUC003,PROD003,-10.00,INGRESO
2026-01-06,SUC404,PROD404,1401.00,EGRESO
2026-01-07,SUC001,PROD001,1402.00,INVALIDO
2026-01-08,SUC002,PROD002,1403.00,INGRESO
2026-01-09,SUC003,PROD003,1404.00,EGRESO
2026-01-10,SUC404,PROD404,1405.00,INVALIDO
2026-01-11,SUC001,PROD001,1406.00,INGRESO
2026-01-12,SUC002,PROD002,1407.00,EGRESO
2026-01-13,SUC003,PROD003,1408.00,INVALIDO
2026-01-14,SUC404,PROD404,1409.00,INGRESO
2026-01-15,SUC001,PROD001,1410.00,EGRESO
2026-01-16,SUC002,PROD002,1411.00,INVALIDO
2026-01-17,SUC003,PROD003,1412.00,INGRESO
2026-01-18,SUC404,PROD404,1413.00,EGRESO
2026-01-19,SUC001,PROD001,1414.00,INVALIDO
2026-01-20,SUC002,PROD002,-10.00,INGRESO
2026-01-21,SUC003,PROD003,1416.00,EGRESO
2026-01-22,SUC404,PROD404,1417.00,INVALIDO
2026-01-23,SUC001,PROD001,1418.00,INGRESO
2026-01-24,SUC002,PROD002,1419.00,EGRESO
2026-01-25,SUC003,PROD003,1420.00,INVALIDO
2026-01-26,SUC404,PROD404,1421.00,INGRESO
2026-01-27,SUC001,PROD001,1422.00,EGRESO
2026-01-28,SUC002,PROD002,1423.00,INVALIDO
2026-01-29,SUC003,PROD003,1424.00,INGRESO
2026-01-30,SUC404,PROD404,1425.00,EGRESO
2026-01-31,SUC001,PROD001,1426.00,INVALIDO
2026-01-01,SUC002,PROD002,1427.00,INGRESO
2026-01-02,SUC003,PROD003,1428.00,EGRESO
2026-01-03,SUC404,PROD404,1429.00,INVALIDO
2026-01-04,SUC001,PROD001,-10.00,INGRESO
2026-01-05,SUC002,PROD002,1431.00,EGRESO
2026-01-06,SUC003,PROD003,1432.00,INVALIDO
2026-01-07,SUC404,PROD404,1433.00,INGRESO
2026-01-08,SUC001,PROD001,1434.00,EGRESO
2026-01-09,SUC002,PROD002,1435.00,INVALIDO
2026-01-10,SUC003,PROD003,1436.00,INGRESO
2026-01-11,SUC404,PROD404,1437.00,EGRESO
2026-01-12,SUC001,PROD001,1438.00,INVALIDO
2026-01-13,SUC002,PROD002,1439.00,INGRESO
2026-01-14,SUC003,PROD003,1440.00,EGRESO
2026-01-15,SUC404,PROD404,1441.00,INVALIDO
2026-01-16,SUC001,PROD001,1442.00,INGRESO
2026-01-17,SUC002,PROD002,1443.00,EGRESO
2026-01-18,SUC003,PROD003,1444.00,INVALIDO
2026-01-19,SUC404,PROD404,-10.00,INGRESO
2026-01-20,SUC001,PROD001,1446.00,EGRESO
2026-01-21,SUC002,PROD002,1447.00,INVALIDO
2026-01-22,SUC003,PROD003,1448.00,INGRESO
2026-01-23,SUC404,PROD404,1449.00,EGRESO
2026-01-24,SUC001,PROD001,1450.00,INVALIDO
2026-01-25,SUC002,PROD002,1451.00,INGRESO
2026-01-26,SUC003,PROD003,1452.00,EGRESO
2026-01-27,SUC404,PROD404,1453.00,INVALIDO
2026-01-28,SUC001,PROD001,1454.00,INGRESO
2026-01-29,SUC002,PROD002,1455.00,EGRESO
2026-01-30,SUC003,PROD003,1456.00,INVALIDO
2026-01-31,SUC404,PROD404,1457.00,INGRESO
2026-01-01,SUC001,PROD001,1458.00,EGRESO
2026-01-02,SUC002,PROD002,1459.00,INVALIDO
2026-01-03,SUC003,PROD003,-10.00,INGRESO
2026-01-04,SUC404,PROD404,1461.00,EGRESO
2026-01-05,SUC001,PROD001,1462.00,INVALIDO
2026-01-06,SUC002,PROD002,1463.00,INGRESO
2026-01-07,SUC003,PROD003,1464.00,EGRESO
2026-01-08,SUC404,PROD404,1465.00,INVALIDO
2026-01-09,SUC001,PROD001,1466.00,INGRESO
2026-01-10,SUC002,PROD002,1467.00,EGRESO
2026-01-11,SUC003,PROD003,1468.00,INVALIDO
2026-01-12,SUC404,PROD404,1469.00,INGRESO
2026-01-13,SUC001,PROD001,1470.00,EGRESO
2026-01-14,SUC002,PROD002,1471.00,INVALIDO
2026-01-15,SUC003,PROD003,1472.00,INGRESO
2026-01-16,SUC404,PROD404,1473.00,EGRESO
2026-01-17,SUC001,PROD001,1474.00,INVALIDO
2026-01-18,SUC002,PROD002,-10.00,INGRESO
2026-01-19,SUC003,PROD003,1476.00,EGRESO
2026-01-20,SUC404,PROD404,1477.00,INVALIDO
2026-01-21,SUC001,PROD001,1478.00,INGRESO
2026-01-22,SUC002,PROD002,1479.00,EGRESO
2026-01-23,SUC003,PROD003,1480.00,INVALIDO
2026-01-24,SUC404,PROD404,1481.00,INGRESO
2026-01-25,SUC001,PROD001,1482.00,EGRESO
2026-01-26,SUC002,PROD002,1483.00,INVALIDO
2026-01-27,SUC003,PROD003,1484.00,INGRESO
2026-01-28,SUC404,PROD404,1485.00,EGRESO
2026-01-29,SUC001,PROD001,1486.00,INVALIDO
2026-01-30,SUC002,PROD002,1487.00,INGRESO
2026-01-31,SUC003,PROD003,1488.00,EGRESO
2026-01-01,SUC404,PROD404,1489.00,INVALIDO
2026-01-02,SUC001,PROD001,-10.00,INGRESO
2026-01-03,SUC002,PROD002,1491.00,EGRESO
2026-01-04,SUC003,PROD003,1492.00,INVALIDO
2026-01-05,SUC404,PROD404,1493.00,INGRESO
2026-01-06,SUC001,PROD001,1494.00,EGRESO
2026-01-07,SUC002,PROD002,1495.00,INVALIDO
2026-01-08,SUC003,PROD003,1496.00,INGRESO
2026-01-09,SUC404,PROD404,1497.00,EGRESO
2026-01-10,SUC001,PROD001,1498.00,INVALIDO
2026-01-11,SUC002,PROD002,1499.00,INGRESO
2026-01-12,SUC003,PROD003,1500.00,EGRESO
2026-01-13,SUC404,PROD404,1501.00,INVALIDO
2026-01-14,SUC001,PROD001,1502.00,INGRESO
2026-01-15,SUC002,PROD002,1503.00,EGRESO
2026-01-16,SUC003,PROD003,1504.00,INVALIDO
2026-01-17,SUC404,PROD404,-10.00,INGRESO
2026-01-18,SUC001,PROD001,1506.00,EGRESO
2026-01-19,SUC002,PROD002,1507.00,INVALIDO
2026-01-20,SUC003,PROD003,1508.00,INGRESO
2026-01-21,SUC404,PROD404,1509.00,EGRESO
2026-01-22,SUC001,PROD001,1510.00,INVALIDO
2026-01-23,SUC002,PROD002,1511.00,INGRESO
2026-01-24,SUC003,PROD003,1512.00,EGRESO
2026-01-25,SUC404,PROD404,1513.00,INVALIDO
2026-01-26,SUC001,PROD001,1514.00,INGRESO
2026-01-27,SUC002,PROD002,1515.00,EGRESO
